group,metric,episode,mean,std,min,max,seed_count
MAPPO+Learned(id),loss,17,0.000968,3.4322004603461026e-05,0.000927,0.001011,3
MAPPO+Learned(id),loss,18,0.0009193333333333333,4.818252334151417e-05,0.000861,0.000979,3
MAPPO+Learned(id),loss,19,0.000892,6.375473838599499e-05,0.000804,0.000953,3
MAPPO+Learned(id),loss,20,0.000873,7.229107828771129e-05,0.000771,0.00093,3
MAPPO+Learned(id),loss,21,0.0008186666666666667,0.00014732805420406375,0.000712,0.001027,3
MAPPO+Learned(id),loss,22,0.0007140000000000001,3.9021361671098396e-05,0.000662,0.000756,3
MAPPO+Learned(id),loss,23,0.0006810000000000001,7.219879962067695e-05,0.000598,0.000774,3
MAPPO+Learned(id),loss,24,0.0007376666666666665,6.34209919681348e-05,0.000651,0.000801,3
MAPPO+Learned(id),loss,25,0.0005853333333333334,3.229379025275432e-05,0.000562,0.000631,3
MAPPO+Learned(id),loss,26,0.000572,1.512172829628504e-05,0.000551,0.000586,3
MAPPO+Learned(id),loss,27,0.0005093333333333333,1.1145502331533646e-05,0.0005,0.000525,3
MAPPO+Learned(id),loss,28,0.00052,6.557946833168646e-05,0.000459,0.000611,3
MAPPO+Learned(id),loss,29,0.00046833333333333335,4.242902570437157e-05,0.000433,0.000528,3
MAPPO+Learned(id),loss,30,0.00047299999999999995,6.056951928706936e-05,0.000396,0.000544,3
MAPPO+Learned(id),loss,31,0.0003956666666666666,2.8429249413627187e-05,0.000366,0.000434,3
MAPPO+Learned(id),loss,32,0.0003653333333333334,2.169997439834637e-05,0.000349,0.000396,3
MAPPO+Learned(id),loss,33,0.0003413333333333333,3.8784303812524766e-05,0.000294,0.000389,3
MAPPO+Learned(id),loss,34,0.0003303333333333333,1.956754682858555e-05,0.000316,0.000358,3
MAPPO+Learned(id),loss,35,0.00029466666666666666,2.8051539866625654e-05,0.000255,0.000315,3
MAPPO+Learned(id),loss,36,0.000254,1.414213562373095e-05,0.000244,0.000274,3
MAPPO+Learned(id),loss,37,0.000269,5.048432099837204e-05,0.000227,0.00034,3
MAPPO+Learned(id),loss,38,0.00024033333333333337,3.0269162892657317e-05,0.000211,0.000282,3
MAPPO+Learned(id),loss,39,0.00021066666666666665,1.1440668201153677e-05,0.000197,0.000225,3
MAPPO+Learned(id),loss,40,0.0002813333333333333,5.888029287366777e-05,0.000207,0.000351,3
MAPPO+Learned(id),loss,41,0.00017866666666666668,2.080598204576964e-05,0.000162,0.000208,3
